run_id,area_size_m,n_drones,victim_x_m,victim_y_m,victim_dist_m,victim_depth_m,artva_noise_std,acc_sim_ms2,comm_radius_m,workspace_frac_r,workspace_frac_c,found,time_found_s,n_drones_stopped,n_drones_tracked,pos_variance_m2,pos_std_m,est_error_2d_m,est_error_3d_m,est_depth_m,est_error_depth_m,dcgd_err_final_mean_m,landing_err_mean_m,pf_std_xy_mean_m,note
3139,100,5,32.5,18.2,30.5,4.65,1e-07,0.05,120,0.60,0.45,True,59.6,3,5,0.11336021257862543,0.3366900838733232,1.4590894486739756,6.123567116598715,-0.755,5.409,1.475,2.305,2.055,
3131,100,5,71.9,38.7,74.9,1.33,1e-07,0.05,80,center,center,True,113.4,3,5,0.014706207733128081,0.12126915408762477,2.6334162786874087,6.8033340922483205,-6.809,8.135,2.635,4.264,1.81,
3125,100,5,0.1,78.4,73.5,2.63,1e-07,0.05,25,0.60,0.58,True,128.4,3,5,0.01407793363247546,0.11865046831966344,1.5033727140436743,4.382334795754946,7.095,4.468,1.507,9.513,1.803,
3133,100,5,62.1,14.8,57.9,1.28,1e-07,0.05,80,0.45,0.55,True,102.30000000000001,4,5,0.10300278493826366,0.320940469461649,3.1297347691634956,9.690735004126042,9.437,8.153,3.133,6.535,2.335,
3119,100,5,75.8,87.5,108.7,1.27,1e-05,0.1,120,0.60,0.45,True,180.20000000000002,3,5,0.45829681359125857,0.6769762282320249,4.480844781106637,4.588000846772212,0.114,1.153,4.512,13.501,1.562,
3123,100,5,98.9,15.3,94.4,2.03,1e-07,0.05,25,0.45,0.55,True,166.70000000000002,3,5,0.1822889762827169,0.4269531312482869,0.10408028920007388,0.7995848259201529,2.827,0.793,0.401,5.286,1.907,
3005,100,5,96.5,54.7,104.1,1.88,1e-07,0.05,25,0.60,0.58,False,900.0,1,5,26.747157493468325,5.171765413615386,2.802279162522893,2.889594735015522,2.585,0.705,5.18,323.84,3.096,vittima non trovata entro 15 minuti
3135,100,5,1.8,69.8,64.8,1.42,1e-07,0.05,80,0.60,0.58,True,110.80000000000001,3,5,0.9578274408840335,0.9786865897129854,0.5885539054805664,1.25007779522941,2.524,1.103,1.105,1.579,1.662,
3134,100,5,77.2,61.1,91.4,3.99,1e-07,0.05,80,0.60,0.45,True,134.5,3,5,0.5562497796395246,0.7458215467788019,0.8808480807823453,1.0538447534295257,4.351,0.356,1.07,1.209,1.724,
3159,100,5,13.8,4.8,8.8,2.26,1e-07,0.1,120,0.60,0.45,False,0.2,3,3,1.6648169914259368,1.2902778737256315,10.058031508956697,11.874645706334071,9.936,7.672,10.088,10.08,5.067,vittima non trovata entro 15 minuti
3132,100,5,88.4,98.9,125.6,3.31,1e-07,0.05,80,0.35,0.40,True,136.0,3,5,0.008820241272554069,0.09391613957437811,3.9571868080279864,5.74315366908351,7.473,4.162,3.957,6.209,2.217,
3140,100,5,56.4,76.3,87.9,2.29,1e-07,0.05,120,0.60,0.58,True,111.10000000000001,3,5,0.01692230599963828,0.13008576401604552,1.1138805773599845,3.481705535858486,-1.087,3.375,1.115,1.246,1.648,
3138,100,5,88.7,54.2,97.1,4.09,1e-07,0.05,120,0.45,0.55,True,131.70000000000002,3,5,0.013818311211778208,0.11755131310103774,1.0519052789899086,2.606253361532366,6.612,2.526,1.053,1.601,1.709,
3137,100,5,35.8,97.8,97.8,4.61,1e-07,0.05,120,0.35,0.40,True,133.1,3,5,0.016302173891848536,0.12767996668173334,0.3906108245537115,0.6222944140923833,5.093,0.484,0.402,2.219,1.826,
3144,100,5,28.3,31.0,34.9,4.52,1e-07,0.1,25,0.60,0.45,True,71.9,3,5,1.0978241516675116,1.0477710397159827,1.5365967054131873,8.215197620172988,-4.428,8.944,1.797,4.61,1.816,
3121,100,5,79.8,68.1,97.9,1.14,1e-07,0.05,25,center,center,True,225.4,3,5,14.583041624145224,3.8187748852407135,3.530964020420378,7.564521833277732,-7.996,9.139,4.365,27.101,3.907,
3141,100,5,50.7,61.5,72.7,3.26,1e-07,0.1,25,center,center,True,107.0,3,5,0.03257617868496046,0.1804887217666535,0.5373025106710522,1.079332708114671,3.972,0.709,0.557,4.749,2.07,
3136,100,5,31.5,92.0,90.9,4.05,1e-07,0.05,120,center,center,False,138.6,3,5,0.334751641971742,0.5785772567010753,16.97632931672545,24.566332523800007,21.806,17.757,16.984,18.719,1.952,vittima non trovata entro 15 minuti
3142,100,5,59.8,6.4,54.8,2.89,1e-07,0.1,25,0.35,0.40,True,115.0,4,5,16.635201677207057,4.078627425642977,2.5917298018392354,8.060597647897412,11.271,8.379,4.547,23.633,3.403,
3163,100,5,12.6,25.2,21.6,1.77,1e-06,0.05,25,0.45,0.55,True,31.8,3,5,0.09097124603064372,0.30161439957442965,0.060279304068608236,0.09044484465493656,1.846,0.081,0.286,1.023,2.017,
3148,100,5,36.5,37.9,45.6,2.97,1e-07,0.1,50,0.45,0.55,True,90.4,3,5,0.05349670486278117,0.23129354695447335,2.628267709229082,3.314494920298842,-0.05,3.02,2.629,4.861,2.348,
3156,100,5,48.2,5.9,43.2,2.48,1e-07,0.1,120,center,center,True,83.4,3,5,0.4502824478586662,0.6710308844298198,1.7139984865656306,3.3621163377306016,-1.434,3.913,1.765,5.064,2.044,
3153,100,5,73.9,20.9,70.7,1.55,1e-07,0.1,80,0.45,0.55,True,103.4,3,5,2.417306285152333,1.554768884803247,2.1273743903942015,3.7027527800493094,-2.262,3.813,2.137,6.668,1.974,
3151,100,5,35.2,69.0,70.7,2.86,1e-07,0.1,80,center,center,True,102.7,3,5,0.05473571417768775,0.23395665021043482,0.5793186831365695,1.0084306621171288,3.283,0.424,0.609,1.529,1.908,
3155,100,5,8.5,75.5,70.6,2.25,1e-07,0.1,80,0.60,0.58,True,105.80000000000001,3,5,0.19254225703075686,0.43879637308295616,1.2727264024645926,3.361457034280578,-1.308,3.561,1.277,2.036,1.8,
3164,100,5,21.7,26.3,27.1,4.75,1e-06,0.05,25,0.60,0.45,True,48.800000000000004,3,5,0.10594539916030854,0.3254925485480559,1.9821390238953882,9.928023288810678,-5.864,10.618,1.983,5.986,1.842,
3154,100,5,91.0,40.4,93.1,1.87,1e-07,0.1,80,0.60,0.45,True,128.1,3,5,0.012790760985726943,0.11309624655896827,0.7057582991736302,0.774475287608399,2.188,0.319,0.711,10.243,1.605,
3149,100,5,94.5,51.7,100.9,1.71,1e-07,0.1,50,0.60,0.45,True,133.5,3,5,7.942316444730085,2.8182115684827647,1.8931000105761198,1.8936984895565248,1.659,0.048,3.354,7.103,2.15,
3177,100,5,16.2,16.2,15.8,1.15,1e-06,0.05,120,0.35,0.40,True,16.0,3,5,0.6590937614008581,0.8118458975697654,0.6530251464201791,1.630525061848758,2.373,1.22,0.769,1.217,1.869,
3145,100,5,63.7,61.0,81.1,2.73,1e-07,0.1,25,0.60,0.58,True,160.5,3,5,8.413659931094855,2.9006309539641295,2.383843840547618,5.375039834895919,-2.663,5.392,2.691,30.751,2.114,
3162,100,5,63.2,27.1,62.3,1.18,1e-06,0.05,25,0.35,0.40,True,95.2,3,5,7.707843236015573,2.7763002784309143,1.3721739480763775,6.888661109793457,7.983,6.8,3.039,1.589,2.446,
3152,100,5,82.0,21.7,78.8,1.22,1e-07,0.1,80,0.35,0.40,True,130.4,3,5,0.006222938366562047,0.07888560303732264,2.8581165799625072,5.942308930459268,7.056,5.833,2.859,7.73,2.063,
3157,100,5,87.7,11.4,83.0,4.44,1e-07,0.1,120,0.35,0.40,True,115.7,3,5,0.0216348657659848,0.14708795248416778,0.5372524526144302,0.6548142626185259,4.93,0.488,0.548,6.324,1.997,
3168,100,5,30.1,42.8,45.4,4.39,1e-06,0.05,50,0.45,0.55,True,79.60000000000001,3,5,0.010707654432043572,0.10347779680706182,0.8429373799531847,1.1283005725803026,4.908,0.52,0.846,1.855,1.836,
3160,100,5,65.1,36.4,67.8,1.08,1e-07,0.1,120,0.60,0.58,True,108.7,3,5,0.08645187688718059,0.2940270002689899,3.6679917617510043,7.9542918848367234,-7.686,8.766,3.669,3.25,2.017,
3158,100,5,63.1,41.2,68.5,4.71,1e-07,0.1,120,0.45,0.55,True,109.10000000000001,3,5,0.01389497887462451,0.11787696498733122,0.9753155434320646,1.3874142559383023,3.412,1.301,0.977,2.606,1.662,
3176,100,5,13.7,32.3,28.7,4.28,1e-06,0.05,120,center,center,True,49.6,3,5,0.02586171440685952,0.16081577785422524,1.0565615252620544,1.3450803353516452,2.725,1.555,1.067,1.387,2.008,
3014,100,5,91.4,56.1,100.4,4.12,1e-07,0.05,80,0.60,0.45,False,900.0,2,5,45.473846144669224,6.743429850207476,6.875821185241993,9.682514776810232,17.526,13.401,7.617,394.962,3.424,vittima non trovata entro 15 minuti
3166,100,5,89.2,65.3,103.6,4.14,1e-06,0.05,50,center,center,True,134.0,3,5,24.08491011375554,4.907637936294358,5.905515575752207,7.810741082478172,5.688,1.552,6.336,11.025,2.112,
3174,100,5,40.0,8.4,35.2,1.46,1e-06,0.05,80,0.60,0.45,True,59.1,3,4,0.019225151380458206,0.13865479212943996,5.2246923949505915,7.407639853928438,9.315,7.853,5.225,5.932,2.01,
3161,100,5,73.4,97.1,114.7,2.15,1e-06,0.05,25,center,center,True,140.1,3,5,2.867523340749572,1.693376313980319,0.39065891459120394,5.880661552180755,8.022,5.868,1.175,6.401,1.688,
3167,100,5,96.0,55.2,103.9,3.96,1e-06,0.05,50,0.35,0.40,True,131.6,3,5,0.00747220654877799,0.08644192587383735,0.28955214174435795,0.5305588828111605,4.402,0.445,0.3,2.01,1.603,
3124,100,5,91.2,84.5,117.2,1.41,1e-07,0.05,25,0.60,0.45,True,287.6,3,5,9.009636578107225,3.0016056666569684,8.848770287003967,12.64893617467792,10.444,9.039,9.075,7.057,2.635,
3188,100,5,14.3,17.9,15.9,4.79,1e-06,0.1,50,0.45,0.55,True,17.7,3,5,0.030635021935765668,0.1750286317599657,0.3574906066453147,0.7328207312022473,5.457,0.662,0.376,1.594,1.829,
3171,100,5,80.4,4.2,75.4,1.08,1e-06,0.05,80,center,center,True,105.0,3,5,0.10260424034988991,0.3203189665784558,5.0585501226808445,9.261775447864084,-9.772,10.852,5.061,6.819,2.541,
3169,100,5,36.3,65.8,68.4,2.98,1e-06,0.05,50,0.60,0.45,True,97.4,3,5,0.14331778946068785,0.3785733607382958,1.9630171128590481,7.101183393784058,-5.14,8.116,1.977,0.825,1.99,
3178,100,5,9.7,58.0,53.2,3.9,1e-06,0.05,120,0.45,0.55,True,96.80000000000001,3,5,0.16267219977377068,0.4033264183930563,0.4445694842892894,0.4488543257580076,3.726,0.179,0.503,0.835,2.058,
3170,100,5,76.6,99.0,118.1,3.02,1e-06,0.05,50,0.60,0.58,True,134.8,3,5,4.538586000787305,2.130395738070114,1.894095190933542,1.9367581605245356,2.613,0.404,1.99,3.435,2.133,
3172,100,5,52.0,69.4,79.8,2.52,1e-06,0.05,80,0.35,0.40,True,105.9,3,5,0.012865947389650387,0.1134281595973874,0.6569466751688423,3.3425352890030835,-0.894,3.416,0.66,1.123,1.67,
3175,100,5,56.1,41.7,62.9,3.46,1e-06,0.05,80,0.60,0.58,True,109.60000000000001,3,5,0.25099194817219694,0.5009909661582701,0.9558476898736199,2.9857761471074142,0.465,2.992,1.017,5.167,1.626,
3179,100,5,43.0,36.7,49.5,1.81,1e-06,0.05,120,0.60,0.45,True,80.9,3,5,0.009984932745347666,0.09992463532756908,0.736015116448972,1.5422552345502307,3.447,1.636,0.739,2.211,1.729,
3180,100,5,14.1,85.8,81.3,1.79,1e-06,0.05,120,0.60,0.58,True,108.2,3,5,0.08821723150292084,0.2970138574257451,0.9010257584379219,1.0781092585037682,2.271,0.484,0.933,0.45,1.957,
3187,100,5,4.5,48.1,43.1,2.05,1e-06,0.1,50,0.35,0.40,True,83.4,3,4,0.03299689407521585,0.1816504722680782,4.465351416628604,10.274749766470423,-9.444,11.492,4.466,8.341,1.966,
3173,100,5,97.6,30.0,95.9,1.99,1e-06,0.05,80,0.45,0.55,True,172.4,3,5,0.0069070193314346995,0.08310847929925502,0.40242221784311205,0.8006618028875329,1.293,0.692,0.406,5.525,1.609,
3189,100,5,35.5,78.9,80.0,1.15,1e-06,0.1,50,0.60,0.45,True,92.2,3,5,0.0925065934282389,0.3041489658510101,1.0946665554039936,3.992321648503625,5.495,4.35,1.106,3.555,1.723,
3190,100,5,67.7,16.7,63.8,3.89,1e-06,0.1,50,0.60,0.58,True,103.0,3,5,0.008962363449589218,0.09466975995316149,0.826290475437895,0.8263235814975032,4.034,0.145,0.828,3.469,1.567,
3184,100,5,44.0,56.5,64.6,3.08,1e-06,0.1,25,0.60,0.45,True,115.4,3,5,1.4245310040954435,1.1935371816979325,1.0363503521236932,1.9936490779557268,1.018,2.067,1.539,10.454,1.847,
3193,100,5,71.1,9.8,66.3,1.95,1e-06,0.1,80,0.45,0.55,True,92.0,3,5,4.581740204005941,2.140499989256235,2.532895338001481,8.553221193640413,9.218,7.271,3.139,3.023,2.446,
3206,100,5,4.7,16.1,11.1,3.27,1e-05,0.05,50,center,center,True,2.3000000000000003,3,2,0.3379804518273372,0.5813608619672787,2.0225993316097184,2.259876791815943,5.634,2.369,2.035,2.131,2.064,
3191,100,5,47.3,52.3,63.4,2.53,1e-06,0.1,80,center,center,True,101.2,3,5,0.751519276912058,0.866902114954196,0.5445609698021899,0.5605366736585528,2.28,0.246,0.659,2.048,1.911,
3181,100,5,89.6,55.3,98.5,4.06,1e-06,0.1,25,center,center,True,161.5,3,5,86.51547729980294,9.301369646444707,4.931187058513624,5.232498789927426,3.312,0.753,7.577,17.945,2.474,
3054,100,5,41.1,98.9,100.6,3.78,1e-06,0.05,80,0.60,0.45,False,900.0,1,5,35.754669489747684,5.97952084115004,0.5755532145532162,1.6374329814248398,5.317,1.533,5.28,200.181,2.719,vittima non trovata entro 15 minuti
3043,100,5,86.2,12.0,81.5,3.12,1e-06,0.05,25,0.45,0.55,False,900.0,2,5,409.63168709086864,20.239359848840788,12.253435044994008,12.339362748126792,1.656,1.459,18.31,362.895,2.914,vittima non trovata entro 15 minuti
3183,100,5,65.2,80.1,96.2,1.56,1e-06,0.1,25,0.45,0.55,True,140.6,3,5,0.44420670727694833,0.6664883399407286,0.3997164082082431,0.9069316012945128,2.493,0.935,0.625,11.368,1.82,
3182,100,5,77.5,63.4,93.1,4.89,1e-06,0.1,25,0.35,0.40,True,159.8,3,5,3.045843361936635,1.7452344719081831,0.8507523533284835,1.1982693875670478,4.09,0.804,1.737,30.494,2.396,
3192,100,5,67.7,73.7,93.0,1.96,1e-06,0.1,80,0.35,0.40,True,123.5,3,5,0.15117603975495025,0.3888136311331565,3.7499761998912056,6.2324360214306695,7.356,5.398,3.751,0.779,2.334,
3186,100,5,87.9,85.9,115.8,2.17,1e-06,0.1,50,center,center,True,138.4,3,5,0.007079552055589335,0.0841400740170184,0.2786721120949842,0.7836584994830138,3.02,0.853,0.281,3.602,1.556,
3194,100,5,86.8,13.4,82.3,2.9,1e-06,0.1,80,0.60,0.45,True,157.5,3,5,0.013850147053457414,0.11768664772801295,0.6071502060621189,0.7789483200929708,3.704,0.802,0.611,17.706,1.684,
3211,100,5,29.9,7.4,25.0,3.39,1e-05,0.05,80,center,center,True,32.7,3,4,0.1039865513811866,0.3224694580594984,1.5445908131680892,4.968454234721895,8.199,4.809,1.55,2.584,2.471,
3201,100,5,77.6,47.8,84.3,2.34,1e-05,0.05,25,center,center,True,104.10000000000001,3,5,8.055553409013129,2.838230682839774,2.9365036439818506,5.129377227687874,-3.68,6.022,3.574,9.712,1.905,
3200,100,5,58.5,54.4,72.9,1.25,1e-06,0.1,120,0.60,0.58,True,103.9,3,5,0.02444707404486733,0.156355601258373,0.8238053123827661,7.9246128293362945,8.788,7.54,0.836,1.426,1.699,
3196,100,5,50.1,86.1,92.8,2.75,1e-06,0.1,120,center,center,True,112.7,3,5,0.7490681649333,0.8654872413463413,1.7869136359314162,2.4556888930749303,-0.163,2.918,1.789,1.644,1.897,
3198,100,5,58.5,95.2,104.9,4.76,1e-06,0.1,120,0.45,0.55,True,121.60000000000001,3,5,0.01739142640095777,0.13187655743519303,0.1413322241147929,0.8603679523516758,5.612,0.849,0.178,2.919,1.622,
3203,100,5,40.0,70.4,74.1,2.88,1e-05,0.05,25,0.45,0.55,True,87.7,3,5,1.6662217016320242,1.2908221030149833,1.6107915136075535,2.6929908349696223,5.403,2.525,1.988,2.629,2.118,
3185,100,5,95.6,73.5,113.6,4.71,1e-06,0.1,25,0.60,0.58,True,182.0,3,5,1.7561567635110706,1.3252006502832205,1.7243683561305791,2.520671975221048,6.552,1.839,1.986,22.751,2.184,
3224,100,5,0.5,10.5,7.1,2.79,1e-05,0.1,25,0.60,0.45,True,0.30000000000000004,3,2,0.03894492132116149,0.19734467644494869,4.542051745944028,4.767319240621465,5.872,3.087,4.543,4.572,3.326,
3209,100,5,34.8,47.8,52.2,1.63,1e-05,0.05,50,0.60,0.45,True,63.0,3,5,0.08618220333185,0.2935680557074458,2.2552442594877786,7.054861694828687,-6.324,7.95,2.256,2.872,2.028,
3223,100,5,23.4,5.8,18.4,1.12,1e-05,0.1,25,0.45,0.55,True,18.3,3,4,0.20331965072683048,0.4509098033163955,6.031686215628753,12.639103905736006,10.913,9.79,6.035,6.623,2.4,
3207,100,5,16.2,82.3,78.1,1.31,1e-05,0.05,50,0.35,0.40,True,86.4,3,5,0.04550131084006651,0.2133103627113941,2.2856923842751455,7.24778713049267,-6.906,8.217,2.287,2.177,1.981,
3197,100,5,70.6,82.6,101.6,4.97,1e-06,0.1,120,0.35,0.40,True,129.3,3,5,0.044071363538844124,0.20993180687748134,0.8968165420419474,8.825050932963912,-4.043,9.01,0.92,4.53,1.612,
3226,100,5,19.3,11.5,15.7,4.85,1e-05,0.1,50,center,center,True,20.1,3,5,0.116031039851623,0.34063329234181294,1.5623941711643234,4.310233263758129,-0.099,4.944,1.563,0.989,1.995,
3215,100,5,14.5,41.7,37.9,1.9,1e-05,0.05,80,0.60,0.58,True,57.0,3,4,1.6435498140616485,1.2820100678472257,1.7379086964796726,7.043314412496949,-5.462,7.366,2.064,2.917,1.787,
3213,100,5,51.3,40.3,58.2,2.36,1e-05,0.05,80,0.45,0.55,True,79.10000000000001,3,5,0.29445292067629414,0.5426351635088663,1.5240956075914358,5.335868216765767,-3.392,5.754,1.525,2.367,1.918,
3214,100,5,55.8,10.3,51.1,3.64,1e-05,0.05,80,0.60,0.45,True,84.2,3,3,6.298653385467628,2.5097118132302816,2.619037267576894,3.3000722856704754,1.295,2.344,3.362,5.189,2.582,
3218,100,5,9.4,32.6,27.9,1.28,1e-05,0.05,120,0.45,0.55,True,51.800000000000004,3,3,0.23847051734202993,0.4883344318620487,2.520737367902378,4.294283067598023,5.424,4.148,2.525,3.843,2.925,
3208,100,5,2.4,79.4,74.4,3.31,1e-05,0.05,50,0.45,0.55,True,85.0,3,4,0.033492334862244684,0.18300911141865228,0.9481170826004475,2.1521254597254127,5.404,2.097,0.95,3.286,1.778,
3212,100,5,76.8,13.1,72.2,2.62,1e-05,0.05,80,0.35,0.40,True,96.30000000000001,3,4,0.011578847146156465,0.10760505167582265,1.048560340732272,1.6145259656086515,4.172,1.549,1.052,2.055,1.757,
3204,100,5,83.9,94.5,119.3,4.99,1e-05,0.05,25,0.60,0.45,True,120.30000000000001,3,5,0.8835882647257631,0.9399937578121267,0.6827459297190209,0.8432145020208427,5.487,0.495,1.003,6.513,2.442,
3219,100,5,36.5,31.1,40.9,4.14,1e-05,0.05,120,0.60,0.45,True,53.800000000000004,3,4,0.0038502095741658245,0.06205005700372744,0.7023431440675736,0.7696366953470696,4.693,0.556,0.704,0.678,1.6,
3081,100,5,14.8,98.1,93.6,4.06,1e-05,0.05,25,center,center,False,900.0,2,5,3431.757660798322,58.58120569601075,42.943089118163826,45.03583242709724,-22.286,26.346,51.616,245.038,2.834,vittima non trovata entro 15 minuti
3216,100,5,12.1,82.8,78.1,2.66,1e-05,0.05,120,center,center,True,86.7,3,4,0.008182128967806243,0.09045512129120298,1.957723402992047,2.745311724389592,5.72,3.063,1.959,1.638,1.833,
3232,100,5,15.8,11.9,12.8,3.62,1e-05,0.1,80,0.35,0.40,True,15.0,3,5,0.017122250368363456,0.13085201705882663,0.24567418084848522,1.7080861216207042,5.258,1.635,0.273,1.33,2.019,
3220,100,5,35.6,57.1,60.4,2.38,1e-05,0.05,120,0.60,0.58,True,66.10000000000001,3,5,0.02999495343602958,0.17319051196884191,0.3890567091056757,1.7821816018889498,0.629,1.747,0.417,0.869,1.695,
3205,100,5,85.5,78.7,109.1,2.25,1e-05,0.05,25,0.60,0.58,True,126.80000000000001,3,5,0.06613200032380039,0.25716142853040846,1.013766514231069,7.69523973744484,-5.451,7.703,1.017,3.348,1.967,
3217,100,5,10.5,88.6,83.8,2.29,1e-05,0.05,120,0.35,0.40,True,86.10000000000001,3,4,0.039375642776317124,0.19843296796731416,2.664151693584459,8.37151076986782,-7.166,9.458,2.667,2.086,1.916,
3244,100,5,21.0,2.9,16.1,3.38,1e-07,0.05,25,0.60,0.45,True,16.7,3,5,11.417255770066227,3.3789429959776216,3.991168258964369,4.082193961201309,6.403,3.026,5.227,4.99,2.697,
3222,100,5,43.2,42.3,53.4,2.68,1e-05,0.1,25,0.35,0.40,True,79.7,3,5,4.761532786206651,2.182093670355755,1.3765535317239033,1.3767573864487628,3.058,0.379,1.655,9.746,2.652,
3233,100,5,29.5,10.9,25.2,2.62,1e-05,0.1,80,0.45,0.55,True,46.400000000000006,3,4,0.014250655699536702,0.11937611025467659,1.0760272843009655,1.0760315772989655,2.258,0.366,1.078,3.202,1.879,
3238,100,5,36.9,17.3,34.2,3.51,1e-05,0.1,120,0.45,0.55,True,51.2,4,4,0.39390679674088946,0.6276199460986637,4.871414144022526,7.714868630268551,9.848,6.337,4.875,8.728,2.719,
3227,100,5,53.2,31.6,55.1,4.57,1e-05,0.1,50,0.35,0.40,True,77.7,3,5,1.1227287385925127,1.0595889479380731,1.10401443245865,2.2362554787145577,6.731,2.166,1.513,6.214,1.553,
3225,100,5,53.6,48.8,65.4,3.26,1e-05,0.1,25,0.60,0.58,True,97.4,3,5,2.632686959654924,1.6225556876899245,0.4810287792206779,1.561112944117889,1.757,1.503,1.506,12.852,2.304,
3229,100,5,52.0,32.6,54.5,2.93,1e-05,0.1,50,0.60,0.45,True,80.10000000000001,3,4,0.06630553232588088,0.2574986064542503,1.515013836028611,6.788737900567758,-4.686,7.617,1.522,13.226,1.185,
3231,100,5,73.6,42.3,78.0,1.85,1e-05,0.1,80,center,center,True,102.7,3,5,0.0153049626745527,0.12371322756501303,2.3898233355911374,7.055020710214524,-6.442,8.295,2.39,4.243,1.675,
3236,100,5,71.3,34.6,72.6,1.55,1e-05,0.1,120,center,center,True,100.5,3,5,0.012990638625108106,0.11397648277214079,3.0078925830857925,6.576842819780067,-6.418,7.964,3.008,3.984,1.646,
3240,100,5,50.9,56.6,69.0,2.61,1e-05,0.1,120,0.60,0.58,True,82.5,3,5,0.005628234081405973,0.07502155744455039,1.5574741837358843,6.655079410921049,-4.762,7.371,1.558,2.426,1.764,
3230,100,5,41.2,64.4,69.6,1.25,1e-05,0.1,50,0.60,0.58,True,87.2,3,5,0.015289333174146009,0.1236500431627341,1.0992549835328405,3.5320089023348262,-2.512,3.767,1.102,9.203,1.726,
3228,100,5,89.2,70.9,106.9,2.87,1e-05,0.1,50,0.45,0.55,True,124.5,3,4,0.011355402025828323,0.10656172871077271,1.2178170206507315,2.3626031900889375,-5.226,8.101,1.219,5.779,1.905,
3250,100,5,24.5,18.3,23.6,2.49,1e-07,0.05,50,0.60,0.58,True,43.400000000000006,3,5,0.008450211692056899,0.0919250330000316,1.2283483862321491,1.3019177088098126,3.121,0.628,1.229,1.468,1.627,
3235,100,5,55.9,91.9,100.7,2.86,1e-05,0.1,80,0.60,0.58,True,105.10000000000001,3,5,0.021582461015735393,0.14690970361325828,1.753274273992476,2.4853524711868555,1.094,1.762,1.756,3.113,1.753,
3237,100,5,90.6,52.2,97.7,1.37,1e-05,0.1,120,0.35,0.40,True,127.80000000000001,3,4,0.006497687434820076,0.08060823428670347,1.5824401968701136,2.2799057927235116,3.008,1.641,1.584,2.936,1.637,
3234,100,5,99.9,57.1,108.2,3.88,1e-05,0.1,80,0.60,0.45,True,149.6,3,4,0.12342966584264622,0.35132558381456686,0.49193960456642655,1.6038887859878308,5.404,1.527,0.602,2.53,1.762,
3241,100,5,63.5,69.3,86.9,4.46,1e-07,0.05,25,center,center,True,126.4,3,5,34.06363499517359,5.836405999857583,2.557932617199235,3.4951822503899566,5.237,0.776,3.386,13.885,2.006,
3245,100,5,50.1,25.3,49.5,4.76,1e-07,0.05,25,0.60,0.58,True,90.4,3,5,0.03577232395206118,0.1891357289146109,3.1123293627503705,3.1297087746435905,4.923,0.162,3.112,4.432,2.398,
3239,100,5,95.4,50.9,101.4,1.08,1e-05,0.1,120,0.60,0.45,True,141.4,3,4,0.03852853436808862,0.1962868675385305,0.620295495707171,1.5070909842518916,2.449,1.374,0.624,6.687,1.724,
3246,100,5,59.8,29.2,59.9,2.5,1e-07,0.05,50,center,center,True,104.5,3,5,1.9062463601016522,1.3806688089841286,1.0218124399173316,1.036717717774575,1.664,0.838,1.7,1.422,2.1,
3242,100,5,77.1,4.6,72.1,3.93,1e-07,0.05,25,0.35,0.40,True,131.3,3,5,0.3825847509045616,0.6185343570930896,1.7431327794290963,2.584290364903453,6.333,2.4,1.744,14.921,1.826,
3243,100,5,71.0,99.3,115.1,4.4,1e-07,0.05,25,0.45,0.55,True,139.6,3,5,0.7318182951616115,0.8554637895092997,1.500714956409355,1.7273545671490729,3.541,0.855,1.543,6.354,2.234,
3248,100,5,55.4,88.6,97.6,1.78,1e-07,0.05,50,0.45,0.55,True,115.30000000000001,3,5,0.03256056778103887,0.18044547038105133,1.6490749893715475,4.381101243319606,6.144,4.362,1.651,1.034,1.913,
3249,100,5,59.8,87.9,99.4,3.83,1e-07,0.05,50,0.60,0.45,True,112.9,3,5,0.00636342196987186,0.07977105972639363,0.15262376325742033,0.8675770550483122,4.741,0.909,0.17,2.577,1.618,
3247,100,5,77.9,46.0,83.7,2.93,1e-07,0.05,50,0.35,0.40,True,125.10000000000001,3,5,0.22401407989220684,0.4733012570152406,3.3419908620576617,5.623221420970504,8.399,5.467,3.347,9.231,2.072,
3254,100,5,37.1,49.0,54.5,1.08,1e-07,0.05,80,0.60,0.45,True,94.5,3,5,0.006694013371521454,0.08181695039245507,2.119917500997865,6.235075868905515,-5.868,6.949,2.121,1.671,1.988,
3252,100,5,39.7,69.3,73.0,4.54,1e-07,0.05,80,0.35,0.40,True,102.30000000000001,3,5,0.00579812116791441,0.0761453949225717,0.9674265439374019,3.0427188854284704,1.469,3.071,0.968,1.154,1.597,
3210,100,5,95.1,57.0,104.1,1.51,1e-05,0.05,50,0.60,0.58,True,326.1,3,5,1.0976502717661754,1.0476880603338836,0.8524826319330682,0.9975093831893457,0.992,0.518,1.066,29.827,2.184,
3255,100,5,4.0,58.2,53.2,4.77,1e-07,0.05,80,0.60,0.58,True,100.60000000000001,3,5,0.4614745949007768,0.6793192142879346,0.3993720497415135,0.4477273125510254,4.681,0.093,0.624,2.764,1.968,
3253,100,5,68.3,62.5,85.5,3.77,1e-07,0.05,80,0.45,0.55,True,123.30000000000001,3,5,0.01918828039530123,0.1385217686694089,0.752480869914801,1.596973892379975,5.389,1.617,0.757,0.892,1.786,
3062,100,5,13.0,92.3,87.7,2.56,1e-06,0.1,25,0.35,0.40,False,900.0,0,5,92.92684079779912,9.639856886790339,23.54389437406816,26.62089900787109,30.235,27.679,23.912,467.114,3.056,vittima non trovata entro 15 minuti
